Student_ID,Time_ID,Math_Score,Science_Score,English_Score,Social_Studies_Score,Physical_Education_Score,Library_Hours_Week,Teacher_Hours_Week,Weekly_Activity_Hours
93daf60d-05c1-4422-8ffe-bdfdbedcacb7,13,84,78,50,49,82,7,5,4
93daf60d-05c1-4422-8ffe-bdfdbedcacb7,26,54,72,86,100,45,10,16,4
46d28109-495c-4ac8-b14a-abdd33579b27,13,65,98,97,48,60,7,21,6
46d28109-495c-4ac8-b14a-abdd33579b27,26,40,42,93,57,43,10,5,6
460d113d-2851-48be-a639-e21445ccaa93,13,40,51,76,57,40,10,20,0
460d113d-2851-48be-a639-e21445ccaa93,26,74,40,58,88,80,9,27,0
59ae7302-8ae3-497e-b4e2-41421a354475,13,42,41,46,87,84,7,9,0
59ae7302-8ae3-497e-b4e2-41421a354475,26,53,73,61,55,94,2,23,0
3eacdb28-92f7-4993-8884-3b5bcdd3214c,13,75,93,91,57,97,4,23,2
3eacdb28-92f7-4993-8884-3b5bcdd3214c,26,92,46,44,74,93,7,14,2
214c87b1-0cfc-4420-b192-e4438a6342ca,13,66,63,62,90,40,7,7,7
214c87b1-0cfc-4420-b192-e4438a6342ca,26,97,58,66,90,82,3,14,7
6d2cdbf9-160b-4ed4-8dc5-d42e6233960a,13,80,65,40,58,85,9,26,3
6d2cdbf9-160b-4ed4-8dc5-d42e6233960a,26,71,50,62,87,63,3,10,3
b3099e0d-b0ac-4677-960f-8680a124fdb2,13,58,83,93,91,48,6,6,3
b3099e0d-b0ac-4677-960f-8680a124fdb2,26,70,83,44,64,94,7,7,3
abbe274a-c226-4b53-b680-873b32b9c542,13,71,99,72,75,51,1,21,9
abbe274a-c226-4b53-b680-873b32b9c542,26,41,66,88,72,50,7,15,9
21bd55eb-915a-43c0-b737-cfb5c3b1927b,13,71,44,84,86,40,8,7,0
21bd55eb-915a-43c0-b737-cfb5c3b1927b,26,94,53,76,59,55,1,19,0
af39f2ce-4f75-445a-b4a1-2a0d18e63a55,13,51,99,51,60,48,6,29,8
af39f2ce-4f75-445a-b4a1-2a0d18e63a55,26,54,89,49,88,58,4,7,8
dc70ce22-24ca-41b8-b94a-97fdf28bf846,13,73,55,43,60,74,2,27,5
dc70ce22-24ca-41b8-b94a-97fdf28bf846,26,85,88,80,95,60,9,22,5
aa4946f4-ead1-4758-b319-f18d2ef03a1b,13,56,75,41,87,77,7,23,2
aa4946f4-ead1-4758-b319-f18d2ef03a1b,26,94,57,47,69,68,8,15,2
79af8348-10bb-460d-87bf-63ee7ccd3dc0,13,61,97,96,48,98,7,8,0
79af8348-10bb-460d-87bf-63ee7ccd3dc0,26,89,99,58,77,48,8,7,0
9abc9859-593e-4c83-8497-d0a8484204d5,13,76,67,62,97,41,1,14,0
9abc9859-593e-4c83-8497-d0a8484204d5,26,45,77,94,44,94,2,29,0
536c32d0-1b63-405f-8bf8-5149b6da99cd,13,68,80,56,63,85,5,26,0
536c32d0-1b63-405f-8bf8-5149b6da99cd,26,55,60,56,90,86,2,8,0
69d75427-972d-4d57-a69b-e896760272ba,13,61,56,66,92,42,5,30,7
69d75427-972d-4d57-a69b-e896760272ba,26,57,66,89,80,94,3,29,7
57390b03-10e9-4dce-a241-cba37b7ce7cc,13,91,99,56,67,99,9,22,8
57390b03-10e9-4dce-a241-cba37b7ce7cc,26,63,89,41,62,79,7,14,8
c98e3f5b-9134-40b7-af73-573bfaeebacd,13,91,56,41,55,99,6,15,8
c98e3f5b-9134-40b7-af73-573bfaeebacd,26,92,45,65,85,71,4,26,8
ee4d0dec-bd47-4885-93f0-e33fab6b3f08,13,40,97,99,66,96,5,21,0
ee4d0dec-bd47-4885-93f0-e33fab6b3f08,26,77,95,98,72,63,4,24,0
8e1a3a51-534b-4a86-b681-2ad798986758,13,55,76,75,73,45,10,8,2
8e1a3a51-534b-4a86-b681-2ad798986758,26,47,98,47,78,58,3,27,2
1bd6b03d-9927-439b-91d1-ce5067e2189b,13,83,64,75,40,53,3,20,9
1bd6b03d-9927-439b-91d1-ce5067e2189b,26,72,64,94,84,81,10,6,9
a9008ecd-a51e-41ad-be8a-207853d106cb,13,93,54,96,50,92,9,28,0
a9008ecd-a51e-41ad-be8a-207853d106cb,26,51,42,75,76,61,6,5,0
a2d999ba-c146-4d52-a73b-c91394ad345a,13,90,99,49,99,45,10,27,0
a2d999ba-c146-4d52-a73b-c91394ad345a,26,97,91,60,50,50,2,7,0
63d5e750-4a9f-450e-8800-61b673f621a8,13,77,61,69,86,40,9,24,6
63d5e750-4a9f-450e-8800-61b673f621a8,26,58,78,82,73,64,3,21,6
91fda27f-4cbb-4460-910c-8c48e09ef2a3,13,85,61,63,64,86,9,21,8
91fda27f-4cbb-4460-910c-8c48e09ef2a3,26,100,80,65,68,77,8,7,8
fb8a61eb-b7c1-4a4c-af4a-454fefca07ae,13,76,58,100,70,67,1,28,3
fb8a61eb-b7c1-4a4c-af4a-454fefca07ae,26,90,83,67,51,71,9,12,3
67797b58-82ab-43a0-bc86-21109c8aa872,13,41,93,75,96,80,10,8,0
67797b58-82ab-43a0-bc86-21109c8aa872,26,46,75,43,55,42,6,8,0
0d99c071-f7c8-435f-8c83-bc68e6ace59a,13,54,65,69,74,70,3,11,7
0d99c071-f7c8-435f-8c83-bc68e6ace59a,26,83,40,45,82,50,2,24,7
dd9d2e4d-483e-4d69-9c7a-bd161c153057,13,53,47,64,67,94,2,23,8
dd9d2e4d-483e-4d69-9c7a-bd161c153057,26,64,45,56,73,83,8,11,8
61fe800a-b636-4c4c-9170-ca8aa00e0b60,13,64,70,82,89,57,9,11,8
61fe800a-b636-4c4c-9170-ca8aa00e0b60,26,87,93,77,42,75,7,21,8
302fa247-239a-446d-b991-2c512c649adf,13,73,77,69,55,65,5,24,8
302fa247-239a-446d-b991-2c512c649adf,26,85,88,51,58,80,10,28,8
ff594778-49d9-4a08-a77e-0fbc6acff20f,13,90,44,84,79,98,6,23,10
ff594778-49d9-4a08-a77e-0fbc6acff20f,26,96,69,66,42,95,8,26,10
b8a9b014-24dc-4a07-8405-6d2ba5fcd671,13,46,76,71,55,99,5,23,7
b8a9b014-24dc-4a07-8405-6d2ba5fcd671,26,83,59,78,80,62,9,13,7
a46a07c2-2320-4e16-95ac-80e422c23308,13,76,62,94,55,50,7,19,4
a46a07c2-2320-4e16-95ac-80e422c23308,26,96,99,62,61,75,4,17,4
6cfaf2dd-ee28-4ccd-9abb-e46bb2051cec,13,88,62,90,70,94,5,10,10
6cfaf2dd-ee28-4ccd-9abb-e46bb2051cec,26,59,70,48,76,44,2,28,10
5af56a23-627c-49f7-b336-3302d1f03374,13,89,62,95,71,57,1,15,0
5af56a23-627c-49f7-b336-3302d1f03374,26,68,86,52,67,73,5,18,0
3c9ba542-bb1d-43a8-98c8-23b07f8736f1,13,45,93,53,69,66,1,12,2
3c9ba542-bb1d-43a8-98c8-23b07f8736f1,26,86,76,57,82,59,10,13,2
fa6d81ee-0890-4506-9df1-bf6f938bd3f8,13,86,89,75,75,97,3,8,0
fa6d81ee-0890-4506-9df1-bf6f938bd3f8,26,59,98,43,97,45,6,30,0
b0c46ddc-f634-41f8-bb45-bd9c948c7eb4,13,50,52,98,94,46,5,21,10
b0c46ddc-f634-41f8-bb45-bd9c948c7eb4,26,73,49,64,99,66,9,15,10
c764032e-c026-47d1-bbd1-b0c0dbfe679a,13,68,58,72,58,81,4,20,5
c764032e-c026-47d1-bbd1-b0c0dbfe679a,26,57,64,84,89,41,6,22,5
78f2961c-3ec7-4a8f-96a4-6b839c2d9672,13,69,59,70,44,59,2,28,1
78f2961c-3ec7-4a8f-96a4-6b839c2d9672,26,71,43,52,46,85,3,23,1
cc502a89-8a08-440e-a239-5ad5af1f798c,13,51,42,76,89,72,5,23,2
cc502a89-8a08-440e-a239-5ad5af1f798c,26,91,43,48,99,78,2,25,2
7807c947-02c2-4367-874d-8df088f7f097,13,69,54,86,62,79,7,17,4
7807c947-02c2-4367-874d-8df088f7f097,26,82,82,90,48,100,8,24,4
f5e8a7e1-5a58-4b67-abc7-b63554de19cd,13,54,45,73,67,70,7,12,4
f5e8a7e1-5a58-4b67-abc7-b63554de19cd,26,63,58,90,50,67,4,17,4
bfda55c9-98fe-44f3-ac40-d95ab1eedf64,13,62,85,90,89,57,7,22,2
bfda55c9-98fe-44f3-ac40-d95ab1eedf64,26,94,64,87,96,94,10,23,2
2b48c6e6-9401-4dfe-b921-0c7ca119ceee,13,99,69,40,80,76,4,12,0
2b48c6e6-9401-4dfe-b921-0c7ca119ceee,26,73,52,97,89,62,3,11,0
496cc03a-06fd-41e6-9fd3-3d40bcc4f0db,13,92,73,68,78,77,5,6,3
496cc03a-06fd-41e6-9fd3-3d40bcc4f0db,26,74,85,79,41,83,4,20,3
47edc6dd-9da4-4c0f-a1ee-0f6c408669bb,13,49,89,40,54,64,8,16,5
47edc6dd-9da4-4c0f-a1ee-0f6c408669bb,26,69,41,82,44,51,1,10,5
977e3f2c-e8fe-4095-acb3-7e239a940c6c,13,42,48,83,56,65,2,16,0
977e3f2c-e8fe-4095-acb3-7e239a940c6c,26,45,67,93,54,50,6,5,0
b365fb7c-c853-4c55-82e1-73022ce6f908,13,42,85,55,57,98,10,15,9
b365fb7c-c853-4c55-82e1-73022ce6f908,26,65,76,46,86,58,5,6,9
159b558b-fbec-4ed8-97c4-e2c308789ef0,13,48,79,86,83,58,4,25,0
159b558b-fbec-4ed8-97c4-e2c308789ef0,26,43,44,85,74,63,6,29,0
fe5b9fc9-c0b4-46d6-bef6-775bd66de2a1,13,48,80,49,86,72,6,30,9
fe5b9fc9-c0b4-46d6-bef6-775bd66de2a1,26,70,88,66,59,51,6,24,9
35fab528-2ad3-436f-a338-17fab9db1388,13,96,48,79,72,53,9,24,0
35fab528-2ad3-436f-a338-17fab9db1388,26,74,54,57,91,90,9,9,0
1db1ce86-d1cc-48d3-8167-650543af6c46,13,47,89,94,55,64,5,16,0
1db1ce86-d1cc-48d3-8167-650543af6c46,26,96,74,76,66,83,2,6,0
c09f1c91-f2c0-40cf-bf03-b8c279ec958b,13,84,77,92,41,70,7,27,8
c09f1c91-f2c0-40cf-bf03-b8c279ec958b,26,76,88,87,57,48,5,16,8
25288a1b-433b-46fc-b97e-b3e463dba8c8,13,60,71,90,83,53,1,13,3
25288a1b-433b-46fc-b97e-b3e463dba8c8,26,59,51,73,92,78,3,30,3
adb1be7a-61cb-4527-b2e5-e892cc1c7204,13,93,69,74,63,53,7,15,8
adb1be7a-61cb-4527-b2e5-e892cc1c7204,26,65,52,92,83,59,4,24,8
a32e3ab5-8802-474a-aaef-2ec218ecde2b,13,96,55,96,87,57,7,18,0
a32e3ab5-8802-474a-aaef-2ec218ecde2b,26,51,47,91,64,66,6,16,0
55c06c8e-45c8-4f41-9bbd-3290a6edcadd,13,45,79,56,79,96,5,27,2
55c06c8e-45c8-4f41-9bbd-3290a6edcadd,26,49,84,40,89,50,9,15,2
c5ed3982-760b-4673-a422-a73e958c9cfd,13,60,50,89,46,78,10,19,5
c5ed3982-760b-4673-a422-a73e958c9cfd,26,49,69,89,96,80,5,30,5
56604762-851b-4860-b1e6-a645c53f4f7e,13,67,76,58,67,53,6,5,8
56604762-851b-4860-b1e6-a645c53f4f7e,26,92,96,91,53,46,5,25,8
d4e99a65-022b-4e76-ac3c-be3402b53d3d,13,89,51,79,99,95,7,17,7
d4e99a65-022b-4e76-ac3c-be3402b53d3d,26,93,72,51,41,70,4,11,7
382bab11-59fc-4aeb-b229-44a9af7ce609,13,45,64,78,54,68,5,13,0
382bab11-59fc-4aeb-b229-44a9af7ce609,26,83,79,55,72,74,3,16,0
f041e4f7-0e8f-400b-9789-76de9e90d107,13,96,76,80,70,95,1,28,6
f041e4f7-0e8f-400b-9789-76de9e90d107,26,53,75,57,66,67,7,30,6
b54468e4-1f2d-4344-a359-666799714b2b,13,94,57,65,69,72,8,28,0
b54468e4-1f2d-4344-a359-666799714b2b,26,78,71,67,88,87,8,15,0
e65fa9fa-c38c-4eaf-a809-7a77603ecfef,13,94,65,64,71,54,2,27,0
e65fa9fa-c38c-4eaf-a809-7a77603ecfef,26,59,84,82,79,97,6,11,0
40da9c7d-2f2b-4c13-b216-5b5a1c6057fe,13,55,68,47,75,86,10,24,5
40da9c7d-2f2b-4c13-b216-5b5a1c6057fe,26,52,46,89,62,48,7,12,5
46c112a5-fec8-4839-ac35-c3de7414e3e1,13,76,80,100,48,90,5,21,2
46c112a5-fec8-4839-ac35-c3de7414e3e1,26,93,57,92,43,58,4,21,2
29769b0f-41e0-4faf-92ca-9cedc5268f0f,13,53,74,43,77,84,7,19,7
29769b0f-41e0-4faf-92ca-9cedc5268f0f,26,54,61,77,42,41,3,17,7
0f6000f3-fef7-4410-9528-dc45637aa999,13,48,69,87,51,93,2,24,0
0f6000f3-fef7-4410-9528-dc45637aa999,26,83,79,40,62,48,6,15,0
edb7d4e4-fabb-4609-bde1-7a8511c4194a,13,96,90,84,53,56,1,15,1
edb7d4e4-fabb-4609-bde1-7a8511c4194a,26,78,74,95,73,63,5,11,1
c4ca00d7-8a66-4e67-a4d4-d5a31bc2197e,13,86,49,53,69,62,7,30,0
c4ca00d7-8a66-4e67-a4d4-d5a31bc2197e,26,71,56,57,54,63,9,18,0
1a71064d-424d-4430-b724-79b7710b7fa9,13,90,73,73,63,75,6,10,0
1a71064d-424d-4430-b724-79b7710b7fa9,26,57,43,83,49,93,3,25,0
e581d601-04cd-44e8-b225-539dc6f903cf,13,67,68,87,65,61,5,22,1
e581d601-04cd-44e8-b225-539dc6f903cf,26,75,71,52,67,98,4,10,1
e79503fb-546f-4ba3-b336-d14326cfbf51,13,55,65,47,88,92,2,16,8
e79503fb-546f-4ba3-b336-d14326cfbf51,26,60,91,71,51,60,6,23,8
6fa179a5-7a67-4870-bd9d-2b3bc55fa445,13,91,60,42,52,94,1,12,2
6fa179a5-7a67-4870-bd9d-2b3bc55fa445,26,47,97,76,64,60,8,28,2
00d8c046-39d1-4950-8a45-e02e11f20d9b,13,100,52,96,99,50,8,28,10
00d8c046-39d1-4950-8a45-e02e11f20d9b,26,42,76,44,46,78,10,24,10
ef5eeca5-8909-4003-9136-e5301f0733df,13,88,41,43,45,42,7,13,3
ef5eeca5-8909-4003-9136-e5301f0733df,26,73,65,97,78,46,6,30,3
1735f36b-a5a6-4b3a-b575-7b77ff3c6d4e,13,49,74,73,53,79,1,26,1
1735f36b-a5a6-4b3a-b575-7b77ff3c6d4e,26,74,79,50,89,83,9,27,1
c439dfcf-c2ad-4d97-b5aa-ecb0d757ad38,13,84,78,56,74,66,4,9,2
c439dfcf-c2ad-4d97-b5aa-ecb0d757ad38,26,59,60,73,54,58,5,8,2
30e59543-a925-4e85-a258-8ce9f7aeede8,13,60,78,93,61,94,9,6,3
30e59543-a925-4e85-a258-8ce9f7aeede8,26,54,58,83,89,82,7,18,3
15b98c20-7c8b-4f1e-9bf8-8967b057fcd4,13,84,63,74,42,100,8,5,4
15b98c20-7c8b-4f1e-9bf8-8967b057fcd4,26,82,95,45,97,52,7,9,4
b840d136-067e-4b72-b16e-8645092385fe,13,87,89,55,64,59,4,30,9
b840d136-067e-4b72-b16e-8645092385fe,26,70,60,62,56,59,5,23,9
88b04b77-7feb-4cf3-8ec7-7371a4b65cfa,13,51,96,65,55,58,4,9,0
88b04b77-7feb-4cf3-8ec7-7371a4b65cfa,26,96,66,62,43,63,8,25,0
0e5995aa-56db-438a-897b-a1190433fd20,13,46,48,49,79,49,4,30,9
0e5995aa-56db-438a-897b-a1190433fd20,26,62,98,42,40,51,1,6,9
aad53fb8-a762-459c-8e9e-592936308a60,13,79,90,76,44,65,10,28,9
aad53fb8-a762-459c-8e9e-592936308a60,26,91,62,57,47,92,9,12,9
94500024-bdb5-4d06-a621-d32d895c167f,13,64,85,53,86,75,4,26,4
94500024-bdb5-4d06-a621-d32d895c167f,26,86,58,54,61,86,2,14,4
78a1d988-04e1-402a-a761-80c77d283421,13,52,73,91,40,81,4,7,3
78a1d988-04e1-402a-a761-80c77d283421,26,55,78,96,99,50,3,15,3
2c1882c9-03ad-402e-a16a-ebcfa616dde4,13,53,95,46,74,54,7,16,5
2c1882c9-03ad-402e-a16a-ebcfa616dde4,26,49,82,84,60,80,4,11,5
2bb24cbc-9c79-4cdb-b4c8-836118e824e9,13,85,61,83,85,65,4,13,0
2bb24cbc-9c79-4cdb-b4c8-836118e824e9,26,82,99,42,54,80,4,22,0
cc96bf43-9850-4072-bf44-cbca1d3ae131,13,60,63,67,40,48,10,17,10
cc96bf43-9850-4072-bf44-cbca1d3ae131,26,60,46,43,42,43,8,13,10
fb70fbf3-d5fd-46d7-8fbf-d796565c1e3f,13,64,88,84,75,50,10,23,7
fb70fbf3-d5fd-46d7-8fbf-d796565c1e3f,26,75,50,80,78,72,8,23,7
2328051e-8bbf-4b30-9372-92e6af206a9d,13,86,53,82,48,74,7,16,1
2328051e-8bbf-4b30-9372-92e6af206a9d,26,98,83,82,93,97,5,21,1
55e39295-2c67-40bd-97d4-6f610bab8f53,13,82,69,75,60,75,7,19,7
55e39295-2c67-40bd-97d4-6f610bab8f53,26,58,46,42,84,91,1,25,7
8dac210d-5eb3-4ef5-b240-70ca2b056167,13,79,61,43,97,62,6,8,0
8dac210d-5eb3-4ef5-b240-70ca2b056167,26,98,59,86,97,68,5,12,0
d8ed0649-ca82-4730-9997-7e2e22249813,13,61,89,80,60,52,1,13,3
d8ed0649-ca82-4730-9997-7e2e22249813,26,48,75,71,75,46,2,25,3
01a02047-14aa-4ca3-bca9-e68fe12f3b21,13,68,56,76,62,72,7,16,3
01a02047-14aa-4ca3-bca9-e68fe12f3b21,26,81,57,59,98,83,7,30,3
6a8d8a70-48a2-4172-a30c-dee297feb937,13,83,61,45,47,55,4,27,0
6a8d8a70-48a2-4172-a30c-dee297feb937,26,64,99,51,86,88,1,23,0
a3cb9e18-24a1-47fd-b4c6-ea9b207c0594,13,89,41,99,78,56,7,26,2
a3cb9e18-24a1-47fd-b4c6-ea9b207c0594,26,91,70,54,64,40,5,17,2
09a18b34-b111-44e7-9c4c-37b32caf3d2f,13,76,54,66,90,73,2,6,7
09a18b34-b111-44e7-9c4c-37b32caf3d2f,26,93,69,88,53,77,10,12,7
c8575c8a-d394-4dc7-a08f-a1c616888e84,13,85,93,45,89,97,3,13,0
c8575c8a-d394-4dc7-a08f-a1c616888e84,26,44,91,76,47,95,5,7,0
87bb1f6d-fc92-4c73-9e14-fe0431208bde,13,67,79,48,66,62,1,8,0
87bb1f6d-fc92-4c73-9e14-fe0431208bde,26,41,49,84,92,72,10,29,0
38227b0d-81ee-40e4-8a2b-466efc9dc0d0,13,55,50,90,66,99,8,21,1
38227b0d-81ee-40e4-8a2b-466efc9dc0d0,26,84,46,56,58,100,5,17,1
cbeed3e3-1cd8-49e2-b197-91670d95ee72,13,56,44,67,91,49,1,21,1
cbeed3e3-1cd8-49e2-b197-91670d95ee72,26,46,96,92,41,86,4,26,1
ab8e77a1-28e6-4130-ad23-8ed17f5d21f2,13,49,66,83,41,67,4,21,0
ab8e77a1-28e6-4130-ad23-8ed17f5d21f2,26,51,77,68,40,71,9,12,0
5594552b-405a-4e7e-af46-a41f35a7ac9b,13,75,96,56,89,89,8,26,5
5594552b-405a-4e7e-af46-a41f35a7ac9b,26,80,80,100,47,79,2,27,5
ecc3b699-0d6d-4b42-bd8b-f6031abb574e,13,82,68,53,92,80,7,20,0
ecc3b699-0d6d-4b42-bd8b-f6031abb574e,26,44,78,76,57,70,7,24,0
e523e8a9-1223-4906-9db6-710183d0bae7,13,85,86,56,87,57,5,16,3
e523e8a9-1223-4906-9db6-710183d0bae7,26,69,54,54,90,47,10,30,3
ad463549-bf41-43cb-b2e1-5f176b47ed61,13,45,68,93,53,52,9,13,1
ad463549-bf41-43cb-b2e1-5f176b47ed61,26,95,47,51,89,76,1,12,1
bcdd0b48-3cb3-49fa-991a-bb3d3a4fece7,13,83,62,66,81,42,5,5,3
bcdd0b48-3cb3-49fa-991a-bb3d3a4fece7,26,83,43,44,95,57,10,19,3
7c0224e5-95c8-4b2d-b892-d14512d2d7e6,13,42,55,92,45,51,7,13,4
7c0224e5-95c8-4b2d-b892-d14512d2d7e6,26,95,89,95,70,62,4,25,4
6328143e-2d95-43ed-b47a-48299c03d65c,13,59,65,94,44,89,4,20,6
6328143e-2d95-43ed-b47a-48299c03d65c,26,49,44,81,44,97,2,23,6
33c417d5-450a-436d-b9be-07f35bcc90fc,13,99,63,62,100,62,4,20,5
33c417d5-450a-436d-b9be-07f35bcc90fc,26,45,55,93,89,48,2,12,5
da05d2fc-1c71-4821-a2f1-c32b47d5ac92,13,95,48,100,58,96,8,20,0
da05d2fc-1c71-4821-a2f1-c32b47d5ac92,26,57,61,73,92,90,5,18,0
9a87e357-4b8f-4475-a2eb-b2d2384852b6,13,92,100,59,45,52,9,19,3
9a87e357-4b8f-4475-a2eb-b2d2384852b6,26,93,52,85,59,97,8,18,3
f85ad287-93ff-445f-ab80-e44ae7d3f770,13,79,81,42,68,68,7,30,1
f85ad287-93ff-445f-ab80-e44ae7d3f770,26,48,93,87,60,68,8,13,1
fee3dbaa-dcb9-43b4-bd3d-16ca8592a38f,13,78,52,82,45,48,1,30,9
fee3dbaa-dcb9-43b4-bd3d-16ca8592a38f,26,91,83,99,67,57,10,12,9
bc7637a0-6d98-4416-bae2-719803b68657,13,66,53,97,53,81,4,20,8
bc7637a0-6d98-4416-bae2-719803b68657,26,64,78,84,98,76,5,5,8
977e5877-ed6f-4ee3-a44e-7cd138efa3bc,13,42,52,53,46,57,10,9,4
977e5877-ed6f-4ee3-a44e-7cd138efa3bc,26,81,57,73,56,48,10,10,4
0a414919-0b52-46f3-baed-57776af31899,13,78,60,84,61,50,6,20,9
0a414919-0b52-46f3-baed-57776af31899,26,80,93,79,94,57,10,24,9
cc4ae02c-cf49-44e0-bab1-653364f22a7c,13,63,58,80,58,97,9,27,5
cc4ae02c-cf49-44e0-bab1-653364f22a7c,26,82,73,86,47,97,6,23,5
032e2730-c0c9-43ed-8ef9-006015457c64,13,43,93,79,50,99,5,22,10
032e2730-c0c9-43ed-8ef9-006015457c64,26,73,40,79,89,57,7,5,10
a5cbbf6f-3d33-4164-8bb8-ebe25bc07988,13,79,49,99,43,97,2,30,3
a5cbbf6f-3d33-4164-8bb8-ebe25bc07988,26,55,59,83,47,80,4,28,3
063ff61e-956a-4fdf-bf4e-2e46920479ce,13,52,50,100,58,65,10,23,10
063ff61e-956a-4fdf-bf4e-2e46920479ce,26,59,75,65,94,51,6,9,10
ca342e3c-2f58-4a81-a7c5-b29bb400a5e1,13,62,79,49,59,71,8,8,0
ca342e3c-2f58-4a81-a7c5-b29bb400a5e1,26,79,99,47,52,65,3,9,0
12194d94-a097-4ff4-9c42-098000595e29,13,91,45,73,55,90,8,24,0
12194d94-a097-4ff4-9c42-098000595e29,26,78,54,55,84,96,9,13,0
4510eaad-c0bd-44c0-ad07-ee0b4bed523c,13,74,76,48,61,90,9,13,6
4510eaad-c0bd-44c0-ad07-ee0b4bed523c,26,45,61,90,70,79,1,9,6
14b9bb4d-af46-47b3-89a6-2c3735078c5d,13,66,100,87,68,63,7,30,0
14b9bb4d-af46-47b3-89a6-2c3735078c5d,26,79,84,42,79,62,3,14,0
acb60e81-e8f6-4796-b200-a32c83c5c510,13,67,95,71,50,97,5,22,0
acb60e81-e8f6-4796-b200-a32c83c5c510,26,96,99,91,57,100,6,19,0
5d96120d-0a76-4d91-9e7f-87a777215daa,13,72,49,61,87,56,2,11,6
5d96120d-0a76-4d91-9e7f-87a777215daa,26,64,89,49,66,73,6,25,6
34680b6e-c609-4b78-b597-1e438f8dd995,13,52,52,69,74,91,5,21,0
34680b6e-c609-4b78-b597-1e438f8dd995,26,51,73,40,91,68,10,14,0
f06bffa4-bcc4-4087-ba7e-8c31a6276167,13,88,63,48,79,100,10,12,0
f06bffa4-bcc4-4087-ba7e-8c31a6276167,26,59,53,81,46,54,6,29,0
39b6410e-c2c9-4b28-beb9-6a4ac0cffa73,13,94,46,90,95,77,5,10,5
39b6410e-c2c9-4b28-beb9-6a4ac0cffa73,26,71,65,98,48,89,2,30,5
1038f676-0df1-472a-86f2-ff386c451540,13,47,97,68,55,46,3,21,4
1038f676-0df1-472a-86f2-ff386c451540,26,41,92,86,79,58,2,23,4
b5b71c24-785c-487b-9f69-e2b1d45e087f,13,100,46,45,71,86,3,16,8
b5b71c24-785c-487b-9f69-e2b1d45e087f,26,59,52,49,48,90,5,12,8
ccc67ffd-5e3e-4e60-9ef6-a99f73b4daf3,13,53,47,50,48,40,5,22,10
ccc67ffd-5e3e-4e60-9ef6-a99f73b4daf3,26,80,59,97,86,51,1,9,10
e453c4c2-3037-40b7-90cc-f85fe214d458,13,83,96,95,47,55,4,21,2
e453c4c2-3037-40b7-90cc-f85fe214d458,26,62,59,84,82,61,9,30,2
f4e580aa-f550-4c52-89d2-cac02dc69c90,13,89,97,71,77,59,9,21,9
f4e580aa-f550-4c52-89d2-cac02dc69c90,26,44,40,53,71,100,6,9,9
dfff8cea-2687-4a98-bf0f-666225e050f6,13,75,70,93,84,90,7,13,0
dfff8cea-2687-4a98-bf0f-666225e050f6,26,51,100,51,43,75,3,27,0
8a9b7b20-aeb1-4cd3-b836-0a876aa22571,13,88,44,74,100,42,4,26,0
8a9b7b20-aeb1-4cd3-b836-0a876aa22571,26,98,88,60,59,91,10,11,0
4aa0d842-057f-4d20-a50a-0a29bcda835f,13,51,88,52,71,54,5,17,5
4aa0d842-057f-4d20-a50a-0a29bcda835f,26,80,84,47,92,84,10,16,5
a50939f1-8505-491d-b28b-ffb9d5bf1edb,13,73,99,65,90,63,3,5,5
a50939f1-8505-491d-b28b-ffb9d5bf1edb,26,79,81,50,86,83,4,9,5
97e642d6-7c74-4895-9388-d128c96d525e,13,73,48,48,75,95,6,9,3
97e642d6-7c74-4895-9388-d128c96d525e,26,82,52,58,97,84,1,10,3
21c7c0f6-9137-47ab-8dd8-5715753ff3e2,13,61,60,69,42,57,7,18,0
21c7c0f6-9137-47ab-8dd8-5715753ff3e2,26,68,73,91,67,87,7,14,0
f8815f18-5f34-4d6c-bbf7-5b573a0e618f,13,98,66,78,97,40,4,23,9
f8815f18-5f34-4d6c-bbf7-5b573a0e618f,26,67,92,54,44,72,10,25,9
2a96c526-f4ca-4e70-b4b7-99ec48cd42c0,13,45,85,43,42,82,7,26,7
2a96c526-f4ca-4e70-b4b7-99ec48cd42c0,26,55,48,62,58,55,5,5,7
d6de70c5-2ce4-499d-b924-08c32ea9ef6c,13,94,67,64,82,64,5,24,0
d6de70c5-2ce4-499d-b924-08c32ea9ef6c,26,66,94,97,66,84,8,17,0
0a88e6ca-1dee-4b6d-bce7-5d1e2947fd26,13,87,44,72,75,68,3,24,9
0a88e6ca-1dee-4b6d-bce7-5d1e2947fd26,26,52,70,80,90,57,2,18,9
08e1624e-b506-424d-8fff-29f734850fcd,13,40,85,47,72,86,8,19,3
08e1624e-b506-424d-8fff-29f734850fcd,26,68,63,76,49,59,9,13,3
299fff30-f9b8-4e65-8a34-b26b72cc3fc5,13,64,92,70,41,64,8,21,9
299fff30-f9b8-4e65-8a34-b26b72cc3fc5,26,73,53,96,41,67,1,20,9
2537e0d6-c4bd-4b59-bfd9-c96fee5a8856,13,71,80,100,85,63,10,5,2
2537e0d6-c4bd-4b59-bfd9-c96fee5a8856,26,71,55,72,92,46,10,27,2
f9c0fd4d-8bd0-4267-bd0e-01cef85bc2d3,13,63,98,74,75,93,4,27,10
f9c0fd4d-8bd0-4267-bd0e-01cef85bc2d3,26,92,47,84,67,63,2,16,10
f1aa9ba0-f838-41c5-8a32-1d2ae55ec749,13,80,61,95,67,65,8,30,8
