School_ID,Time_ID,Budget,Spending_On_Library,Spending_On_Teachers,Number_of_Classrooms,Library_Books,Health_Staff
06e745f9-88bc-439c-9f4c-3b79fb10987f,32,526031,939319,1390728,38,1244,2
06e745f9-88bc-439c-9f4c-3b79fb10987f,33,2321593,414458,1297284,38,5113,9
06e745f9-88bc-439c-9f4c-3b79fb10987f,34,1276328,662210,1036088,47,6100,7
06e745f9-88bc-439c-9f4c-3b79fb10987f,35,2103817,876277,1903433,16,5168,4
06e745f9-88bc-439c-9f4c-3b79fb10987f,36,1946036,801396,1258891,40,8873,5
f3b1025b-fff9-4585-8d55-7b618a175dfe,1,4523547,643809,1424413,44,8326,8
f3b1025b-fff9-4585-8d55-7b618a175dfe,2,4759299,140236,1166126,45,7556,5
f3b1025b-fff9-4585-8d55-7b618a175dfe,3,3325825,465402,850774,35,7910,6
f3b1025b-fff9-4585-8d55-7b618a175dfe,4,3978955,838883,1800644,28,1608,1
f3b1025b-fff9-4585-8d55-7b618a175dfe,5,4727836,117451,267023,23,2550,8
f3b1025b-fff9-4585-8d55-7b618a175dfe,6,1128918,950212,1158580,45,2623,2
f3b1025b-fff9-4585-8d55-7b618a175dfe,7,2308172,682185,680109,22,2777,9
f3b1025b-fff9-4585-8d55-7b618a175dfe,8,632947,676803,1886185,12,5896,4
f3b1025b-fff9-4585-8d55-7b618a175dfe,9,747565,606329,1939562,48,2224,3
f3b1025b-fff9-4585-8d55-7b618a175dfe,10,1082630,375025,740545,41,6293,4
f3b1025b-fff9-4585-8d55-7b618a175dfe,11,2994834,420182,1836096,19,2287,7
f3b1025b-fff9-4585-8d55-7b618a175dfe,12,3109981,880172,1234789,41,1210,6
f3b1025b-fff9-4585-8d55-7b618a175dfe,13,2281533,268379,1177137,31,5517,2
f3b1025b-fff9-4585-8d55-7b618a175dfe,14,2913561,238080,1610918,34,1879,7
f3b1025b-fff9-4585-8d55-7b618a175dfe,15,3912026,426489,630840,15,6955,1
f3b1025b-fff9-4585-8d55-7b618a175dfe,16,1265886,930284,1114261,45,3418,8
f3b1025b-fff9-4585-8d55-7b618a175dfe,17,3750366,963740,1946623,21,9786,4
f3b1025b-fff9-4585-8d55-7b618a175dfe,18,3936573,541986,930383,27,2366,10
f3b1025b-fff9-4585-8d55-7b618a175dfe,19,3553710,297600,683184,17,2183,3
f3b1025b-fff9-4585-8d55-7b618a175dfe,20,1602590,419375,1828373,49,9990,1
f3b1025b-fff9-4585-8d55-7b618a175dfe,21,3653447,911420,442988,16,6825,8
f3b1025b-fff9-4585-8d55-7b618a175dfe,22,2668134,798905,732430,48,7632,5
f3b1025b-fff9-4585-8d55-7b618a175dfe,23,1793047,307185,704620,14,2284,6
f3b1025b-fff9-4585-8d55-7b618a175dfe,24,4421731,969502,1884243,14,1320,6
f3b1025b-fff9-4585-8d55-7b618a175dfe,25,1125600,125275,1562355,14,5871,7
f3b1025b-fff9-4585-8d55-7b618a175dfe,26,1179717,246511,309755,12,2617,1
f3b1025b-fff9-4585-8d55-7b618a175dfe,27,1287904,349366,696134,28,811,4
f3b1025b-fff9-4585-8d55-7b618a175dfe,28,1133404,658014,1654241,31,5371,5
f3b1025b-fff9-4585-8d55-7b618a175dfe,29,3829159,720232,450861,39,3776,5
f3b1025b-fff9-4585-8d55-7b618a175dfe,30,2453533,545087,697488,19,668,5
f3b1025b-fff9-4585-8d55-7b618a175dfe,31,2375900,577512,1471897,38,4070,1
f3b1025b-fff9-4585-8d55-7b618a175dfe,32,516010,911734,719364,30,5192,5
f3b1025b-fff9-4585-8d55-7b618a175dfe,33,959741,395497,740416,19,1200,5
f3b1025b-fff9-4585-8d55-7b618a175dfe,34,760469,769165,801652,42,9394,8
f3b1025b-fff9-4585-8d55-7b618a175dfe,35,3965616,225077,1836465,36,3966,6
f3b1025b-fff9-4585-8d55-7b618a175dfe,36,2082675,417077,1420364,14,9060,3
2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8,1,3622821,283216,1025508,16,9452,5
2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8,2,4547148,344004,1301171,11,4394,1
2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8,3,3844619,752905,1603751,39,1257,9
2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8,4,3940249,978690,678825,33,3316,4
2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8,5,1642239,223364,1455801,48,4790,8
2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8,6,3590098,488573,1704578,28,3191,10
2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8,7,1649662,242392,1670615,25,2951,6
2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8,8,4342125,186857,1484007,23,5902,7
2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8,9,2182046,107033,1412965,32,3909,8
2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8,10,3971880,820982,1666438,10,9928,5
2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8,11,4183101,120278,731751,18,7765,5
2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8,12,3719979,673775,1148107,42,2277,7
2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8,13,2634532,525541,925385,39,6471,6
2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8,14,4498269,944208,946990,43,2582,10
2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8,15,3420655,478282,1730909,30,2372,10
2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8,16,2690574,254055,524193,18,2806,8
2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8,17,3049704,334376,1500464,48,8347,6
2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8,18,2140793,309185,683222,18,6285,1
2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8,19,3625466,873233,1972153,12,9878,4
2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8,20,2709100,402826,1973318,10,3063,6
2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8,21,4423781,964350,1275430,50,3235,3
2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8,22,3906904,803797,1152905,45,3606,10
2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8,23,4985023,526224,1337678,44,5487,1
2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8,24,2678167,387411,1476420,50,4215,8
2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8,25,3525867,229762,496072,32,3612,10
2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8,26,4222160,579690,620547,26,5265,5
2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8,27,4738933,649487,1307113,12,4313,9
2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8,28,1133785,760715,681787,16,6297,7
2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8,29,2501976,712419,911317,15,3345,9
2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8,30,1646999,765387,311500,19,7454,2
2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8,31,4897971,847629,1659514,49,1463,10
2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8,32,690897,623851,1084592,10,3253,9
2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8,33,1476066,489100,617720,32,8498,8
2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8,34,1610889,656202,317304,29,1271,5
2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8,35,2480476,842346,585211,10,568,10
2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8,36,1050887,329747,1294414,32,4584,9
60141de9-f54a-40a2-a874-66d7ad66a1bd,1,4775424,886721,942266,44,9353,4
60141de9-f54a-40a2-a874-66d7ad66a1bd,2,4765082,780724,1727247,24,4769,5
60141de9-f54a-40a2-a874-66d7ad66a1bd,3,2497764,457928,1290170,13,6847,4
60141de9-f54a-40a2-a874-66d7ad66a1bd,4,2510765,355291,608530,18,4102,1
60141de9-f54a-40a2-a874-66d7ad66a1bd,5,1957683,334521,1758490,13,7632,7
60141de9-f54a-40a2-a874-66d7ad66a1bd,6,3449244,617053,1022692,20,2296,2
60141de9-f54a-40a2-a874-66d7ad66a1bd,7,4833278,600203,248525,20,4828,4
60141de9-f54a-40a2-a874-66d7ad66a1bd,8,1993676,631046,1900348,50,3184,7
60141de9-f54a-40a2-a874-66d7ad66a1bd,9,1233200,210299,1272589,39,3432,2
60141de9-f54a-40a2-a874-66d7ad66a1bd,10,1969153,139937,684961,26,9357,2
60141de9-f54a-40a2-a874-66d7ad66a1bd,11,2607978,173578,1971130,12,8754,1
60141de9-f54a-40a2-a874-66d7ad66a1bd,12,1745696,875292,1757878,42,2516,6
60141de9-f54a-40a2-a874-66d7ad66a1bd,13,3058478,282159,1518399,15,647,8
60141de9-f54a-40a2-a874-66d7ad66a1bd,14,2248626,533990,1414783,21,8478,9
60141de9-f54a-40a2-a874-66d7ad66a1bd,15,3490677,734882,566170,19,4775,8
60141de9-f54a-40a2-a874-66d7ad66a1bd,16,526883,897085,1748570,24,8186,8
60141de9-f54a-40a2-a874-66d7ad66a1bd,17,4470356,828956,1620226,13,2757,7
60141de9-f54a-40a2-a874-66d7ad66a1bd,18,1037550,853918,1610171,17,5463,10
60141de9-f54a-40a2-a874-66d7ad66a1bd,19,3684677,161603,1551709,45,4197,1
60141de9-f54a-40a2-a874-66d7ad66a1bd,20,1918656,419627,686787,27,1097,5
60141de9-f54a-40a2-a874-66d7ad66a1bd,21,1827399,534404,1507652,23,3439,2
60141de9-f54a-40a2-a874-66d7ad66a1bd,22,3245955,793159,589233,30,7797,8
60141de9-f54a-40a2-a874-66d7ad66a1bd,23,3507472,154309,1535448,50,7595,6
60141de9-f54a-40a2-a874-66d7ad66a1bd,24,1752138,911958,1326342,47,562,1
60141de9-f54a-40a2-a874-66d7ad66a1bd,25,3366861,860537,842446,10,926,4
60141de9-f54a-40a2-a874-66d7ad66a1bd,26,4700387,795334,396339,18,4838,6
60141de9-f54a-40a2-a874-66d7ad66a1bd,27,3591177,631729,1813296,40,9534,7
60141de9-f54a-40a2-a874-66d7ad66a1bd,28,4500571,549088,1365012,49,3733,8
60141de9-f54a-40a2-a874-66d7ad66a1bd,29,3850375,665739,1317075,35,9601,9
60141de9-f54a-40a2-a874-66d7ad66a1bd,30,4198314,924029,1654051,45,4435,9
60141de9-f54a-40a2-a874-66d7ad66a1bd,31,3155279,599725,1213026,44,8349,4
60141de9-f54a-40a2-a874-66d7ad66a1bd,32,1188874,229626,1298763,30,3800,10
60141de9-f54a-40a2-a874-66d7ad66a1bd,33,3564980,116321,1831560,20,4413,2
60141de9-f54a-40a2-a874-66d7ad66a1bd,34,4998004,761072,768810,35,1921,4
60141de9-f54a-40a2-a874-66d7ad66a1bd,35,4819195,128967,1538137,11,6896,9
60141de9-f54a-40a2-a874-66d7ad66a1bd,36,2951628,992702,771305,40,7751,3
6efb63b1-1b04-4863-bd7d-dbedd284476c,1,4202283,495870,1362842,43,2552,1
6efb63b1-1b04-4863-bd7d-dbedd284476c,2,3007854,948670,578712,24,7916,9
6efb63b1-1b04-4863-bd7d-dbedd284476c,3,4247670,672535,1712663,10,8027,2
6efb63b1-1b04-4863-bd7d-dbedd284476c,4,2247844,813134,1303822,29,8248,4
6efb63b1-1b04-4863-bd7d-dbedd284476c,5,1075219,244030,330992,43,5948,8
6efb63b1-1b04-4863-bd7d-dbedd284476c,6,3663613,754893,1407912,20,2048,8
6efb63b1-1b04-4863-bd7d-dbedd284476c,7,2560252,208379,537123,47,5141,9
6efb63b1-1b04-4863-bd7d-dbedd284476c,8,1411898,193289,1013522,21,2387,9
6efb63b1-1b04-4863-bd7d-dbedd284476c,9,2540143,274056,989151,48,9805,4
6efb63b1-1b04-4863-bd7d-dbedd284476c,10,4104572,610546,982646,46,764,2
6efb63b1-1b04-4863-bd7d-dbedd284476c,11,4539848,560841,1963664,13,8122,9
6efb63b1-1b04-4863-bd7d-dbedd284476c,12,3746286,531279,1157974,16,8715,2
6efb63b1-1b04-4863-bd7d-dbedd284476c,13,2077242,125601,865026,22,1217,1
6efb63b1-1b04-4863-bd7d-dbedd284476c,14,1512238,564237,1436872,49,8349,4
6efb63b1-1b04-4863-bd7d-dbedd284476c,15,4346579,568627,515553,29,9850,2
6efb63b1-1b04-4863-bd7d-dbedd284476c,16,1397724,957076,604937,28,2783,10
6efb63b1-1b04-4863-bd7d-dbedd284476c,17,2030053,806060,203895,14,5611,1
6efb63b1-1b04-4863-bd7d-dbedd284476c,18,3565936,879546,665139,49,8887,6
6efb63b1-1b04-4863-bd7d-dbedd284476c,19,4342896,702289,1148714,49,3647,3
6efb63b1-1b04-4863-bd7d-dbedd284476c,20,1056960,926788,1593113,36,6102,1
6efb63b1-1b04-4863-bd7d-dbedd284476c,21,1988905,901371,1234041,13,1788,4
6efb63b1-1b04-4863-bd7d-dbedd284476c,22,2327704,698062,1564107,24,8069,7
6efb63b1-1b04-4863-bd7d-dbedd284476c,23,3605342,704718,841493,44,4868,8
6efb63b1-1b04-4863-bd7d-dbedd284476c,24,1545950,109095,1740251,42,7995,7
6efb63b1-1b04-4863-bd7d-dbedd284476c,25,3431866,747125,350904,38,1787,8
6efb63b1-1b04-4863-bd7d-dbedd284476c,26,3731856,967160,457323,12,514,5
6efb63b1-1b04-4863-bd7d-dbedd284476c,27,3165489,916505,1114700,13,2455,9
6efb63b1-1b04-4863-bd7d-dbedd284476c,28,771248,417312,928920,35,3712,7
6efb63b1-1b04-4863-bd7d-dbedd284476c,29,2722522,697819,467764,35,5674,1
6efb63b1-1b04-4863-bd7d-dbedd284476c,30,2987199,625274,1073892,48,2695,7
6efb63b1-1b04-4863-bd7d-dbedd284476c,31,1827769,812036,1848938,36,5310,8
6efb63b1-1b04-4863-bd7d-dbedd284476c,32,3334944,668598,1771608,15,9179,1
6efb63b1-1b04-4863-bd7d-dbedd284476c,33,565137,381137,1936410,14,6553,4
6efb63b1-1b04-4863-bd7d-dbedd284476c,34,4906058,398472,496472,29,5046,10
6efb63b1-1b04-4863-bd7d-dbedd284476c,35,883548,955387,1239387,43,2253,4
6efb63b1-1b04-4863-bd7d-dbedd284476c,36,4543166,316576,526504,17,566,10
6105716b-ab0e-464e-9c3e-b2d591e1aa96,1,1926024,744801,1037208,17,1404,3
6105716b-ab0e-464e-9c3e-b2d591e1aa96,2,2637123,100284,1390220,18,9324,5
6105716b-ab0e-464e-9c3e-b2d591e1aa96,3,1181710,639395,1329593,26,1157,10
6105716b-ab0e-464e-9c3e-b2d591e1aa96,4,802844,941424,970028,42,7232,7
6105716b-ab0e-464e-9c3e-b2d591e1aa96,5,939282,789978,618158,11,3304,9
6105716b-ab0e-464e-9c3e-b2d591e1aa96,6,1094696,534388,853082,18,899,8
6105716b-ab0e-464e-9c3e-b2d591e1aa96,7,3519140,712852,367001,44,4769,3
6105716b-ab0e-464e-9c3e-b2d591e1aa96,8,4208924,431391,997272,17,4980,10
6105716b-ab0e-464e-9c3e-b2d591e1aa96,9,1365448,251590,731736,38,8942,6
6105716b-ab0e-464e-9c3e-b2d591e1aa96,10,3162871,311570,623410,12,1115,7
6105716b-ab0e-464e-9c3e-b2d591e1aa96,11,4296661,540375,1456130,15,9001,3
6105716b-ab0e-464e-9c3e-b2d591e1aa96,12,3281814,786185,1920614,40,9259,8
6105716b-ab0e-464e-9c3e-b2d591e1aa96,13,2138286,678061,1776435,40,1289,5
6105716b-ab0e-464e-9c3e-b2d591e1aa96,14,707281,633486,1128338,44,2965,2
6105716b-ab0e-464e-9c3e-b2d591e1aa96,15,1074989,198589,1654274,17,2841,2
6105716b-ab0e-464e-9c3e-b2d591e1aa96,16,3229265,213038,1954093,37,6730,7
6105716b-ab0e-464e-9c3e-b2d591e1aa96,17,4537252,292525,1710572,31,2718,7
6105716b-ab0e-464e-9c3e-b2d591e1aa96,18,2817800,276847,1511313,33,1842,3
6105716b-ab0e-464e-9c3e-b2d591e1aa96,19,4410144,698773,1026630,14,7404,6
6105716b-ab0e-464e-9c3e-b2d591e1aa96,20,4840366,796381,1863054,12,2994,1
6105716b-ab0e-464e-9c3e-b2d591e1aa96,21,1467469,225587,330750,36,4171,9
6105716b-ab0e-464e-9c3e-b2d591e1aa96,22,4192456,572501,1695512,45,8350,2
6105716b-ab0e-464e-9c3e-b2d591e1aa96,23,1724857,148988,386240,38,2573,9
6105716b-ab0e-464e-9c3e-b2d591e1aa96,24,4764564,274438,1709746,49,5489,2
6105716b-ab0e-464e-9c3e-b2d591e1aa96,25,4741859,310723,424339,43,7809,4
6105716b-ab0e-464e-9c3e-b2d591e1aa96,26,2298023,936699,948678,27,9089,2
6105716b-ab0e-464e-9c3e-b2d591e1aa96,27,2571159,343247,1358873,24,5803,5
6105716b-ab0e-464e-9c3e-b2d591e1aa96,28,1027076,225409,1889749,13,9463,6
6105716b-ab0e-464e-9c3e-b2d591e1aa96,29,2284945,914984,1799178,16,3364,9
6105716b-ab0e-464e-9c3e-b2d591e1aa96,30,3786038,158204,1342795,39,982,2
6105716b-ab0e-464e-9c3e-b2d591e1aa96,31,977685,329318,1587283,49,6468,5
6105716b-ab0e-464e-9c3e-b2d591e1aa96,32,3535915,425027,703180,21,1428,3
6105716b-ab0e-464e-9c3e-b2d591e1aa96,33,3336384,992274,747513,27,3934,7
6105716b-ab0e-464e-9c3e-b2d591e1aa96,34,1122284,828148,955506,38,7602,6
6105716b-ab0e-464e-9c3e-b2d591e1aa96,35,1376403,544609,1182362,34,6181,8
6105716b-ab0e-464e-9c3e-b2d591e1aa96,36,3009970,180665,1962185,12,6360,6
b0cbc61f-3d85-4e89-8217-14298e200724,1,3931308,263684,861173,49,4658,3
b0cbc61f-3d85-4e89-8217-14298e200724,2,3483666,151752,1610142,35,5637,9
b0cbc61f-3d85-4e89-8217-14298e200724,3,2902182,744087,1166087,20,2594,3
b0cbc61f-3d85-4e89-8217-14298e200724,4,1409839,839516,1660743,35,2409,3
b0cbc61f-3d85-4e89-8217-14298e200724,5,2682921,374791,1478275,50,7644,9
b0cbc61f-3d85-4e89-8217-14298e200724,6,2032263,970599,1349797,21,5005,7
b0cbc61f-3d85-4e89-8217-14298e200724,7,2001507,773870,1487629,34,1795,7
b0cbc61f-3d85-4e89-8217-14298e200724,8,4873191,863439,1767251,12,8009,2
b0cbc61f-3d85-4e89-8217-14298e200724,9,1517372,754729,452853,40,3619,3
b0cbc61f-3d85-4e89-8217-14298e200724,10,1198775,647099,495190,20,9771,1
b0cbc61f-3d85-4e89-8217-14298e200724,11,1064136,781849,1511719,24,3762,8
b0cbc61f-3d85-4e89-8217-14298e200724,12,1979561,990585,201991,26,3834,8
b0cbc61f-3d85-4e89-8217-14298e200724,13,3568072,434563,997900,13,5101,9
b0cbc61f-3d85-4e89-8217-14298e200724,14,4199609,616018,685485,23,9380,8
b0cbc61f-3d85-4e89-8217-14298e200724,15,931380,129471,517817,16,6852,8
b0cbc61f-3d85-4e89-8217-14298e200724,16,2820548,932327,1293029,26,3208,6
b0cbc61f-3d85-4e89-8217-14298e200724,17,4327797,722058,953987,16,8146,6
b0cbc61f-3d85-4e89-8217-14298e200724,18,1863694,626783,463296,30,7994,4
b0cbc61f-3d85-4e89-8217-14298e200724,19,3698329,413867,1365202,24,1243,7
b0cbc61f-3d85-4e89-8217-14298e200724,20,4001208,621932,1556141,37,3511,1
b0cbc61f-3d85-4e89-8217-14298e200724,21,3125794,792456,1816192,24,8446,10
b0cbc61f-3d85-4e89-8217-14298e200724,22,2475527,856032,500099,24,7033,8
b0cbc61f-3d85-4e89-8217-14298e200724,23,902447,138221,1539522,47,720,5
b0cbc61f-3d85-4e89-8217-14298e200724,24,4013842,900571,1823396,13,1921,6
b0cbc61f-3d85-4e89-8217-14298e200724,25,4024612,671017,728289,13,1305,6
b0cbc61f-3d85-4e89-8217-14298e200724,26,993728,264352,1815388,32,8763,8
b0cbc61f-3d85-4e89-8217-14298e200724,27,3433892,916874,1365412,30,3283,4
b0cbc61f-3d85-4e89-8217-14298e200724,28,1853631,900541,880624,34,7594,10
b0cbc61f-3d85-4e89-8217-14298e200724,29,1534517,483297,1476161,12,4021,1
b0cbc61f-3d85-4e89-8217-14298e200724,30,4162333,348647,1956753,35,4954,6
b0cbc61f-3d85-4e89-8217-14298e200724,31,3065454,430988,693842,19,6984,8
b0cbc61f-3d85-4e89-8217-14298e200724,32,1177930,484127,369642,25,5310,7
b0cbc61f-3d85-4e89-8217-14298e200724,33,1174249,113520,828850,44,8075,3
b0cbc61f-3d85-4e89-8217-14298e200724,34,3931107,897801,1153432,29,6365,3
b0cbc61f-3d85-4e89-8217-14298e200724,35,3950497,941560,1324581,16,4889,10
b0cbc61f-3d85-4e89-8217-14298e200724,36,3405842,659376,577913,17,8332,2
4e7ed827-455a-4762-b428-a656b3ee4d3b,1,3138659,547749,1879367,23,7413,9
4e7ed827-455a-4762-b428-a656b3ee4d3b,2,3935372,302101,1060962,36,5334,7
4e7ed827-455a-4762-b428-a656b3ee4d3b,3,4459507,488862,673545,15,5196,7
4e7ed827-455a-4762-b428-a656b3ee4d3b,4,2119461,993454,1331317,11,6156,4
4e7ed827-455a-4762-b428-a656b3ee4d3b,5,4383407,629500,1651038,43,2125,2
4e7ed827-455a-4762-b428-a656b3ee4d3b,6,4633279,794952,1863346,21,5246,8
4e7ed827-455a-4762-b428-a656b3ee4d3b,7,1208658,248510,1392181,22,6199,5
4e7ed827-455a-4762-b428-a656b3ee4d3b,8,3155492,783094,948252,20,7530,3
4e7ed827-455a-4762-b428-a656b3ee4d3b,9,1666442,986189,1254598,29,9048,3
4e7ed827-455a-4762-b428-a656b3ee4d3b,10,1816409,402148,541525,29,5926,2
4e7ed827-455a-4762-b428-a656b3ee4d3b,11,4933722,404802,416234,29,9657,6
4e7ed827-455a-4762-b428-a656b3ee4d3b,12,1524971,262321,755764,36,5641,3
4e7ed827-455a-4762-b428-a656b3ee4d3b,13,4359998,352126,1227101,13,4512,1
4e7ed827-455a-4762-b428-a656b3ee4d3b,14,3267529,608805,772231,30,2130,2
4e7ed827-455a-4762-b428-a656b3ee4d3b,15,3372366,909947,717276,23,1708,9
4e7ed827-455a-4762-b428-a656b3ee4d3b,16,647440,818307,1709150,49,5341,4
4e7ed827-455a-4762-b428-a656b3ee4d3b,17,2813001,124728,1855815,50,2059,7
4e7ed827-455a-4762-b428-a656b3ee4d3b,18,3250539,172223,1132186,48,3116,6
4e7ed827-455a-4762-b428-a656b3ee4d3b,19,4480122,375599,909806,12,7735,4
4e7ed827-455a-4762-b428-a656b3ee4d3b,20,2928505,360875,1717019,40,8423,5
4e7ed827-455a-4762-b428-a656b3ee4d3b,21,2203553,705559,457454,27,5059,1
4e7ed827-455a-4762-b428-a656b3ee4d3b,22,2050909,710854,527427,48,553,10
4e7ed827-455a-4762-b428-a656b3ee4d3b,23,2319670,161372,692821,18,5563,3
4e7ed827-455a-4762-b428-a656b3ee4d3b,24,2623512,730822,1516037,48,7655,1
4e7ed827-455a-4762-b428-a656b3ee4d3b,25,1442654,225608,838276,33,6335,1
4e7ed827-455a-4762-b428-a656b3ee4d3b,26,4924922,168645,736011,41,8262,3
4e7ed827-455a-4762-b428-a656b3ee4d3b,27,4189137,856619,1946341,48,1168,6
4e7ed827-455a-4762-b428-a656b3ee4d3b,28,4229158,292530,1125405,49,6578,9
4e7ed827-455a-4762-b428-a656b3ee4d3b,29,2855254,612181,1674892,16,2093,3
4e7ed827-455a-4762-b428-a656b3ee4d3b,30,2178068,581422,622861,19,1406,1
4e7ed827-455a-4762-b428-a656b3ee4d3b,31,2729407,473981,341452,11,8033,7
4e7ed827-455a-4762-b428-a656b3ee4d3b,32,3108634,418407,1495623,27,7694,5
4e7ed827-455a-4762-b428-a656b3ee4d3b,33,1489646,650302,1215093,28,5998,5
4e7ed827-455a-4762-b428-a656b3ee4d3b,34,1996756,128855,1985588,11,7582,8
4e7ed827-455a-4762-b428-a656b3ee4d3b,35,692643,142976,548840,39,7817,3
4e7ed827-455a-4762-b428-a656b3ee4d3b,36,4043909,522962,1082949,41,2937,2
2067bdac-88bd-43d1-b540-b30e039f3a25,1,3115209,779508,1575159,18,5235,6
2067bdac-88bd-43d1-b540-b30e039f3a25,2,888762,646290,1570697,27,3836,5
2067bdac-88bd-43d1-b540-b30e039f3a25,3,4367738,300735,1057947,28,5510,7
2067bdac-88bd-43d1-b540-b30e039f3a25,4,3720590,544670,470547,42,7500,8
2067bdac-88bd-43d1-b540-b30e039f3a25,5,1360092,804626,219936,34,6351,1
2067bdac-88bd-43d1-b540-b30e039f3a25,6,3765401,716994,1318967,38,1954,9
2067bdac-88bd-43d1-b540-b30e039f3a25,7,1135802,326161,1500000,23,5182,4
2067bdac-88bd-43d1-b540-b30e039f3a25,8,4062435,535654,465649,50,6861,10
2067bdac-88bd-43d1-b540-b30e039f3a25,9,2344066,646010,1775424,41,1093,10
2067bdac-88bd-43d1-b540-b30e039f3a25,10,1196185,157217,972016,20,8031,2
2067bdac-88bd-43d1-b540-b30e039f3a25,11,1092025,408912,1722026,27,4471,6
2067bdac-88bd-43d1-b540-b30e039f3a25,12,3629150,784941,1502886,34,1770,7
2067bdac-88bd-43d1-b540-b30e039f3a25,13,2977297,751091,1050277,46,7088,1
2067bdac-88bd-43d1-b540-b30e039f3a25,14,826032,103691,1420916,34,2825,4
2067bdac-88bd-43d1-b540-b30e039f3a25,15,4872390,415228,432929,46,4395,6
2067bdac-88bd-43d1-b540-b30e039f3a25,16,964866,833087,1980278,47,6938,1
2067bdac-88bd-43d1-b540-b30e039f3a25,17,3330686,408174,773471,40,4675,9
2067bdac-88bd-43d1-b540-b30e039f3a25,18,2844738,478465,1620096,50,1256,5
2067bdac-88bd-43d1-b540-b30e039f3a25,19,1229609,296062,1506777,18,7038,5
2067bdac-88bd-43d1-b540-b30e039f3a25,20,4507409,934224,855341,31,7022,9
2067bdac-88bd-43d1-b540-b30e039f3a25,21,2658311,140561,704637,17,4353,1
2067bdac-88bd-43d1-b540-b30e039f3a25,22,3106416,838456,698620,29,8590,1
2067bdac-88bd-43d1-b540-b30e039f3a25,23,2858113,413054,1495956,46,3588,9
2067bdac-88bd-43d1-b540-b30e039f3a25,24,1446456,934710,1926214,26,2687,5
2067bdac-88bd-43d1-b540-b30e039f3a25,25,1738585,502793,908868,38,5390,5
2067bdac-88bd-43d1-b540-b30e039f3a25,26,640929,370377,496855,27,1432,9
2067bdac-88bd-43d1-b540-b30e039f3a25,27,2466120,134289,848623,40,6388,4
2067bdac-88bd-43d1-b540-b30e039f3a25,28,2169490,888402,489348,37,2894,7
2067bdac-88bd-43d1-b540-b30e039f3a25,29,3743194,762727,427494,38,9127,4
2067bdac-88bd-43d1-b540-b30e039f3a25,30,2447428,525614,242133,25,4168,2
2067bdac-88bd-43d1-b540-b30e039f3a25,31,4242596,267198,398464,15,3287,1
2067bdac-88bd-43d1-b540-b30e039f3a25,32,4646091,548935,1448214,25,7369,9
2067bdac-88bd-43d1-b540-b30e039f3a25,33,3179620,831219,1399399,37,3712,7
2067bdac-88bd-43d1-b540-b30e039f3a25,34,512362,806566,1770244,36,4576,6
2067bdac-88bd-43d1-b540-b30e039f3a25,35,1692968,635906,320799,31,7607,1
2067bdac-88bd-43d1-b540-b30e039f3a25,36,1646851,501937,1794014,35,8515,8
6694c343-10ba-48e3-9276-2bdc1d34d08e,1,3420895,475049,833125,18,4951,9
6694c343-10ba-48e3-9276-2bdc1d34d08e,2,907031,926429,1612239,11,8089,10
6694c343-10ba-48e3-9276-2bdc1d34d08e,3,4881563,548791,894953,34,2130,8
6694c343-10ba-48e3-9276-2bdc1d34d08e,4,4853609,719546,840722,35,1212,4
6694c343-10ba-48e3-9276-2bdc1d34d08e,5,1933650,523756,1912105,39,2690,2
